area_name,district_name,name,id,wave
ТиНАО,Первомайское,"поселение Первомайское, посёлок Птичное, улица Центральная Усадьба, дом 2",28899,3
ТиНАО,Первомайское,"поселение Первомайское, посёлок Птичное, улица Центральная Усадьба, дом 23А",28304,3
ТиНАО,Первомайское,"поселение Первомайское, посёлок Птичное, улица Центральная Усадьба, дом 3А",29263,3
ТиНАО,Первомайское,"поселение Первомайское, хутор Ильичёвка, дом 3",28710,3
ТиНАО,Первомайское,"посёлок Первомайское, Парковая улица, дом 15",29398,3
ТиНАО,Рязановское,"поселение Рязановское, деревня Мостовское, дом 2",29461,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 14",28902,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 2",33392,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 21",33400,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 6",33393,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 7",33377,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Остафьево, дом 7",28908,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Остафьево, дом 9",28711,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 17",29515,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 39",28920,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 40",28933,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 41",28936,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 42",28938,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 43",28943,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 45",28946,1
ТиНАО,Рязановское,"поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 5",28952,1
ТиНАО,Сосенское,"поселение Сосенское, посёлок Коммунарка, дом 104",29517,1
ТиНАО,Троицк,"город Троицк, Лесная улица, дом 5",29682,3
ТиНАО,Троицк,"город Троицк, Новая улица, дом 3",29519,1
ТиНАО,Троицк,"город Троицк, Парковый переулок, дом 2",28955,3
ТиНАО,Троицк,"город Троицк, Парковый переулок, дом 5",28959,3
ТиНАО,Троицк,"город Троицк, Пионерская улица, дом 1",29521,3
ТиНАО,Троицк,"город Троицк, Пионерская улица, дом 7",28964,3
ТиНАО,Троицк,"город Троицк, Спортивная улица, дом 1",28973,1
ТиНАО,Троицк,"город Троицк, Спортивная улица, дом 3",28974,1
ТиНАО,Троицк,"город Троицк, Спортивная улица, дом 5",28713,1
ТиНАО,Троицк,"город Троицк, Спортивная улица, дом 6",29555,2
ТиНАО,Троицк,"город Троицк, Спортивная улица, дом 8",28715,2
ТиНАО,Троицк,"город Троицк, Спортивная улица, дом 9",28977,2
ТиНАО,Троицк,"город Троицк, Фабричная площадь, дом 5",28981,3
ТиНАО,Троицк,"город Троицк, Школьная улица, дом 8",29565,3
ТиНАО,Троицк,"город Троицк, улица Пушковых, дом 9",28978,3
ТиНАО,Троицк,"город Троицк, улица Текстильщиков, дом 1А",28721,3
ТиНАО,Троицк,"город Троицк, улица Текстильщиков, дом 2А",28979,3
ТиНАО,Филимонковское,"поселение Филимонковское, деревня Марьино, дом 10",28985,1
ТиНАО,Филимонковское,"поселение Филимонковское, деревня Марьино, дом 13",28987,1
ТиНАО,Филимонковское,"поселение Филимонковское, деревня Марьино, дом 9",28990,1
ТиНАО,Филимонковское,"поселение Филимонковское, посёлок Филимонки, дом 2",29003,1
ТиНАО,Филимонковское,"поселение Филимонковское, посёлок Филимонки, дом 5",29006,1
ТиНАО,Щаповское,"поселение Щаповское, деревня Кузенево, дом 11",29007,2
ТиНАО,Щаповское,"поселение Щаповское, поселок ДРП-3, дом 1",29011,3
ТиНАО,Щаповское,"поселение Щаповское, поселок ДРП-3, дом 2",29014,2
ТиНАО,Щаповское,"поселение Щаповское, посёлок Курилово, Центральная улица, дом 2",29025,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Курилово, Центральная улица, дом 4",29029,2
ТиНАО,Щаповское,"поселение Щаповское, посёлок Курилово, Школьная улица, дом 1",29036,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Курилово, Школьная улица, дом 2",29532,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Спортбазы, дом 7",29038,2
ТиНАО,Щаповское,"поселение Щаповское, посёлок Спортбазы, дом 8",29042,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Спортбазы, дом 9",29046,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Щапово, дом 11",29049,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Щапово, дом 18",29065,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Щапово, дом 19",28419,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Щапово, дом 28",28723,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Щапово, дом 29",28724,3
ТиНАО,Щаповское,"поселение Щаповское, посёлок Щапово, дом 8",29081,2
ТиНАО,Щаповское,"поселение Щаповское, посёлок Щапово, дом 9",29083,2
ТиНАО,Щербинка,"город Щербинка, Вишнёвая улица, дом 5",29678,1
ТиНАО,Щербинка,"город Щербинка, Вишнёвая улица, дом 8",29095,2
ТиНАО,Щербинка,"город Щербинка, Железнодорожная улица, дом 14",33374,2
ТиНАО,Щербинка,"город Щербинка, Железнодорожная улица, дом 2",28586,2
ТиНАО,Щербинка,"город Щербинка, Железнодорожная улица, дом 8",28612,2
ТиНАО,Щербинка,"город Щербинка, Почтовая улица, дом 10",28735,2
ТиНАО,Щербинка,"город Щербинка, Почтовая улица, дом 4",29544,2
ТиНАО,Щербинка,"город Щербинка, Почтовая улица, дом 8",28737,2
ТиНАО,Щербинка,"город Щербинка, Садовая улица, дом 2А",28374,2
ТиНАО,Щербинка,"город Щербинка, Садовая улица, дом 6/10",33375,2
ТиНАО,Щербинка,"город Щербинка, Симферопольская улица, дом 3",29296,2
ТиНАО,Щербинка,"город Щербинка, Симферопольская улица, дом 3Б",33422,2
ТиНАО,Щербинка,"город Щербинка, Симферопольская улица, дом 4",33415,2
ТиНАО,Щербинка,"город Щербинка, Спортивная улица, дом 5",28826,2
ТиНАО,Щербинка,"город Щербинка, Театральная улица, дом 10",29099,2
ТиНАО,Щербинка,"город Щербинка, Театральная улица, дом 14",28741,2
ТиНАО,Щербинка,"город Щербинка, Театральная улица, дом 8",29104,2
ТиНАО,Щербинка,"город Щербинка, Театральная улица, дом 9",29106,2
ТиНАО,Щербинка,"город Щербинка, улица 40 лет Октября, дом 10",33384,1
ТиНАО,Щербинка,"город Щербинка, улица Мостотреста, дом 14",33410,2
ТиНАО,Щербинка,"город Щербинка, улица Мостотреста, дом 16",33382,2
ТиНАО,Щербинка,"город Щербинка, улица Мостотреста, дом 18",33397,2
ТиНАО,Щербинка,"город Щербинка, улица Мостотреста, дом 3",28749,2
ТиНАО,Щербинка,"город Щербинка, улица Чапаева, дом 4",28758,2
ТиНАО,Щербинка,"город Щербинка, улица Чапаева, дом 6",33411,2
ЦАО,Арбат,"Панфиловский переулок, дом 1/16, строение 2",33218,3
ЦАО,Замоскворечье,"Кожевническая улица, дом 17/14, строение 2",33238,3
ЦАО,Мещанский,"1-й Коптельский переулок, дом 9, строение 2",33217,3
ЦАО,Мещанский,"улица Верземнека, дом 2",29339,3
ЦАО,Пресненский,"1-й Красногвардейский проезд, дом 18/1, корпус 3",29911,1
ЦАО,Пресненский,"1-й Красногвардейский проезд, дом 20",29900,1
ЦАО,Пресненский,"1-й Красногвардейский проезд, дом 20А",29887,1
ЦАО,Пресненский,"2-й Красногвардейский проезд, дом 10",29898,1
ЦАО,Пресненский,"2-й Красногвардейский проезд, дом 10А",29905,1
ЦАО,Пресненский,"2-й Красногвардейский проезд, дом 2",29872,1
ЦАО,Пресненский,"2-й Красногвардейский проезд, дом 4",29901,1
ЦАО,Пресненский,"2-й Красногвардейский проезд, дом 6, строение 1",29873,1
ЦАО,Пресненский,"2-й Красногвардейский проезд, дом 6А",29874,1
ЦАО,Пресненский,"2-й Красногвардейский проезд, дом 8, строение 1",29909,1
ЦАО,Пресненский,"2-я Черногрязская улица, дом 11/15",29906,2
ЦАО,Пресненский,"2-я Черногрязская улица, дом 3, строение 1",29897,2
ЦАО,Пресненский,"Антонова-Овсеенко ул., д. 2, стр. 1",44594,3
ЦАО,Пресненский,"Мукомольный проезд, дом 1, корпус 1",29889,2
ЦАО,Пресненский,"Мукомольный проезд, дом 1, корпус 2",29890,2
ЦАО,Пресненский,"Мукомольный проезд, дом 11",29907,2
ЦАО,Пресненский,"Ходынская улица, дом 6",29903,2
ЦАО,Пресненский,"Шелепихинская набережная, дом 26",29826,2
ЦАО,Пресненский,"Шелепихинская набережная, дом 4, строение 2",29885,2
ЦАО,Пресненский,"Шмитовский проезд, дом 31, корпус 1",29882,1
ЦАО,Пресненский,"Шмитовский проезд, дом 33, строение 1",29902,1
ЦАО,Пресненский,"Шмитовский проезд, дом 41",29908,2
ЦАО,Пресненский,"Шмитовский проезд, дом 43",29904,2
ЦАО,Пресненский,"Шмитовский проезд, дом 46",33237,2
ЦАО,Пресненский,"улица Антонова-Овсеенко, дом 1/18, корпус 2",29883,1
ЦАО,Пресненский,"улица Антонова-Овсеенко, дом 11",29910,1
ЦАО,Пресненский,"улица Антонова-Овсеенко, дом 3",29912,1
ЦАО,Пресненский,"улица Антонова-Овсеенко, дом 5, корпус 6, строение 2",29871,1
ЦАО,Пресненский,"улица Антонова-Овсеенко, дом 7",29913,1
ЦАО,Пресненский,"улица Антонова-Овсеенко, дом 9",29899,1
ЦАО,Пресненский,"улица Пресненский Вал, дом 38, строение 4",33239,2
ЦАО,Тверской,"3-й Самотёчный переулок, дом 10",33241,3
ЦАО,Тверской,"Угловой переулок, дом 4",29915,3
ЦАО,Хамовники,"улица Плющиха, дом 55, строение 1",33242,3
ЮАО,Донской,"4-й Верхний Михайловский проезд, дом 7, корпус 2",30498,3
ЮАО,Донской,"Большая Тульская улица, дом 54, корпус 3",30500,1
ЮАО,Донской,"Варшавское шоссе, дом 10, корпус 2",32091,3
ЮАО,Донской,"Варшавское шоссе, дом 25",33244,3
ЮАО,Донской,"Варшавское шоссе, дом 29",33245,3
ЮАО,Донской,"Варшавское шоссе, дом 31",33246,3
ЮАО,Донской,"Варшавское шоссе, дом 4, корпус 3",30493,3
ЮАО,Донской,"Варшавское шоссе, дом 7, корпус 1",33243,2
ЮАО,Донской,"Загородное шоссе, дом 10, корпус 10",30526,3
ЮАО,Донской,"Загородное шоссе, дом 10, корпус 9",30497,3
ЮАО,Донской,"Загородное шоссе, дом 11, корпус 1",30495,2
ЮАО,Донской,"Загородное шоссе, дом 11, корпус 2",30496,2
ЮАО,Донской,"Загородное шоссе, дом 6, корпус 4",33111,3
ЮАО,Донской,"Загородное шоссе, дом 8, корпус 7",30525,3
ЮАО,Донской,"Загородное шоссе, дом 8, корпус 8",30494,3
ЮАО,Донской,"Малая Тульская улица, дом 45А, корпус 6",30527,3
ЮАО,Донской,"Малая Тульская улица, дом 55, корпус 4",30499,1
ЮАО,Москворечье-Сабурово,"Каширское шоссе, дом 66, корпус 1",32096,1
ЮАО,Москворечье-Сабурово,"Каширское шоссе, дом 68, корпус 1",32092,1
ЮАО,Москворечье-Сабурово,"Каширское шоссе, дом 70, корпус 1",32093,1
ЮАО,Москворечье-Сабурово,"Каширское шоссе, дом 72, корпус 1",32095,1
ЮАО,Москворечье-Сабурово,"улица Борисовские Пруды, дом 7, корпус 1",29156,1
ЮАО,Москворечье-Сабурово,"улица Кошкина, дом 7",30507,2
ЮАО,Москворечье-Сабурово,"улица Кошкина, дом 9",30501,2
ЮАО,Москворечье-Сабурово,"улица Москворечье, дом 47, корпус 1",30502,2
ЮАО,Москворечье-Сабурово,"улица Москворечье, дом 55, корпус 1",30503,2
ЮАО,Москворечье-Сабурово,"улица Москворечье, дом 55, корпус 2",30504,2
ЮАО,Москворечье-Сабурово,"улица Москворечье, дом 57/8",30505,2
ЮАО,Нагатинский Затон,"Судостроительная улица, дом 15",30662,1
ЮАО,Нагатинский Затон,"Судостроительная улица, дом 5",30647,1
ЮАО,Нагорный,"Варшавское шоссе, дом 71, корпус 2",30674,3
ЮАО,Нагорный,"Варшавское шоссе, дом 80",30675,1
ЮАО,Нагорный,"Варшавское шоссе, дом 85, корпус 2",33240,3
ЮАО,Нагорный,"Варшавское шоссе, дом 85, корпус 3",33247,3
ЮАО,Нагорный,"Варшавское шоссе, дом 85, корпус 4",33248,3
ЮАО,Нагорный,"Чонгарский бульвар, дом 1, корпус 1",30699,1
ЮАО,Царицыно,"Весёлая улица, дом 33, корпус 1",30719,2
ЮАО,Царицыно,"Весёлая улица, дом 33, корпус 2",30720,2
ЮАО,Царицыно,"Весёлая улица, дом 33, корпус 4",30834,3
ЮАО,Царицыно,"Весёлая улица, дом 33, корпус 5",30722,3
ЮАО,Царицыно,"Весёлая улица, дом 33, корпус 6",30721,3
ЮАО,Царицыно,"Весёлая улица, дом 33, корпус 7",30723,3
ЮАО,Царицыно,"Товарищеская улица, дом 6",32103,2
ЮАО,Чертаново Южное,"улица Газопровод, дом 9, корпус 1",29161,3
ЮАО,Чертаново Южное,"улица Газопровод, дом 9, корпус 2",29164,2
ЮВАО,Выхино-Жулебино,"1-й Люберецкий проезд, дом 9",33170,3
ЮВАО,Выхино-Жулебино,"1-й Люберецкий проезд, дом 9А",33171,3
ЮВАО,Выхино-Жулебино,"1-й Люберецкий проезд, дом 9Б, строение 3",33172,3
ЮВАО,Выхино-Жулебино,"Ташкентская улица, дом 33, корпус 1",29170,3
ЮВАО,Выхино-Жулебино,"улица Академика Скрябина, дом 25/1, корпус 2",29047,3
ЮВАО,Выхино-Жулебино,"улица Чугунные Ворота, дом 21, корпус 2",29107,3
ЮВАО,Выхино-Жулебино,"улица Чугунные Ворота, дом 21, корпус 3",29108,3
ЮВАО,Выхино-Жулебино,"улица Чугунные Ворота, дом 5, корпус 2",29100,3
ЮВАО,Выхино-Жулебино,"улица Чугунные Ворота, дом 9, корпус 1",29105,3
ЮВАО,Кузьминки,"Волгоградский проспект, дом 101, корпус 2",30071,1
ЮВАО,Люблино,"улица Степана Шутова, дом 2",30443,2
ЮВАО,Люблино,"улица Степана Шутова, дом 6, корпус 2",30444,2
ЮВАО,Люблино,"улица Степана Шутова, дом 8, корпус 1",30445,2
ЮВАО,Люблино,"улица Степана Шутова, дом 8, корпус 2",30446,2
ЮВАО,Нижегородский,"Нижегородская улица, дом 104, корпус 3",33152,1
ЮВАО,Печатники,"1-я Курьяновская улица, дом 34А",30341,2
ЮВАО,Печатники,"1-я Курьяновская улица, дом 53А",30342,2
ЮВАО,Печатники,"1-я Курьяновская улица, дом 6А",32938,2
ЮВАО,Печатники,"1-я Курьяновская улица, дом 6Б",32937,2
ЮВАО,Печатники,"3-я Курьяновская улица, дом 9",32988,2
ЮВАО,Печатники,"Батюнинская улица, дом 2, корпус 1",30339,2
ЮВАО,Печатники,"Батюнинская улица, дом 3",29053,2
ЮВАО,Печатники,"Батюнинская улица, дом 4",29055,2
ЮВАО,Печатники,"Батюнинская улица, дом 7",29323,2
ЮВАО,Печатники,"Батюнинская улица, дом 8",30340,2
ЮВАО,Печатники,"Шоссейная улица, дом 70, корпус 1",29188,2
ЮВАО,Печатники,"Шоссейная улица, дом 78",29181,2
ЮВАО,Печатники,"улица Полбина, дом 58",30343,2
ЮВАО,Текстильщики,"улица Артюхиной, дом 26А",30533,1
ЮЗАО,Академический,"Новочерёмушкинская улица, дом 10, корпус 1",32605,1
ЮЗАО,Академический,"Новочерёмушкинская улица, дом 27",32649,1
ЮЗАО,Академический,"Новочерёмушкинская улица, дом 29",32652,1
ЮЗАО,Академический,"улица Кедрова, дом 16, корпус 2",32677,1
ЮЗАО,Академический,"улица Кедрова, дом 16, корпус 3",32679,1
ЮЗАО,Академический,"улица Кедрова, дом 16, корпус 4",32678,1
ЮЗАО,Гагаринский,"Ломоносовский проспект, дом 7, корпус 2",32725,3
ЮЗАО,Гагаринский,"Ломоносовский проспект, дом 7, корпус 3",32704,3
ЮЗАО,Гагаринский,"улица Панфёрова, дом 3",32726,3
ЮЗАО,Гагаринский,"улица Панфёрова, дом 5, корпус 1",32689,3
ЮЗАО,Гагаринский,"улица Панфёрова, дом 7, корпус 1",32688,3
ЮЗАО,Гагаринский,"улица Панфёрова, дом 9",32690,3
ЮЗАО,Зюзино,"Симферопольский бульвар, дом 14",32743,3
ЮЗАО,Коньково,"улица Введенского, дом 5, корпус 2",33023,1
ЮЗАО,Коньково,"улица Введенского, дом 5, корпус 3",33016,1
ЮЗАО,Коньково,"улица Введенского, дом 7",33025,1
ЮЗАО,Котловка,"Нагорная улица, дом 4",33184,2
ЮЗАО,Котловка,"Севастопольский проспект, дом 10, корпус 3",32219,3
ЮЗАО,Котловка,"Севастопольский проспект, дом 10, корпус 4",32068,3
ЮЗАО,Котловка,"Севастопольский проспект, дом 17, корпус 2",32074,2
ЮЗАО,Котловка,"улица Дмитрия Ульянова, дом 47, корпус 2",32149,1
ЮЗАО,Котловка,"улица Дмитрия Ульянова, дом 49, корпус 2",32150,1
ЮЗАО,Котловка,"улица Ремизова, дом 1",32070,2
ЮЗАО,Котловка,"улица Ремизова, дом 11, корпус 2",32208,1
ЮЗАО,Ломоносовский,"улица Кравченко, дом 16, корпус 1",32227,3
ЮЗАО,Ломоносовский,"улица Кравченко, дом 20",32228,3
ЮЗАО,Северное Бутово,"Феодосийская улица, дом 3",32427,1
ЮЗАО,Северное Бутово,"Феодосийская улица, дом 5",32332,1
ЮЗАО,Северное Бутово,"Феодосийская улица, дом 7",32333,1
ЮЗАО,Северное Бутово,"улица Грина, дом 4",32326,2
ЮЗАО,Северное Бутово,"улица Грина, дом 6",32334,2
ЮЗАО,Северное Бутово,"улица Грина, дом 8",32428,2
ЮЗАО,Южное Бутово,"Варшавское шоссе, дом 190, корпус 1",32439,1
ЮЗАО,Южное Бутово,"Варшавское шоссе, дом 194, корпус 1",32431,1
ЮЗАО,Южное Бутово,"Варшавское шоссе, дом 194, корпус 2",32440,1
ЮЗАО,Южное Бутово,"Краснолиманская улица, дом 21",32441,1
ЮЗАО,Южное Бутово,"Краснолиманская улица, дом 23",32429,1
ЮЗАО,Южное Бутово,"Краснолиманская улица, дом 25",32430,1
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, корпус 26",33299,1
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, корпус 27",33292,1
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, строение 1",33186,1
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, строение 3",33190,1
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, строение 5",33297,1
